machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,mode,run_index,eval_ms,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,3,48,0.750000,False,manual-parallel,3,389.845000,171.698792,232.479000,4120.771000,75.805100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,3,72,1.125000,True,manual-parallel,1,372.728000,265.633458,300.301000,6375.203000,72.017100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,3,72,1.125000,True,manual-parallel,2,349.658000,250.319000,274.091000,6007.656000,75.161700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,3,72,1.125000,True,manual-parallel,3,367.950000,263.556083,292.895000,6325.346000,74.647800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,4,4,0.062500,False,single-thread,1,2089.960000,84.428062,112.277000,2026.273500,63.159400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,4,4,0.062500,False,single-thread,2,2173.920000,87.856321,117.891000,2108.551700,64.811100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,4,4,0.062500,False,single-thread,3,2059.920000,83.352983,111.801000,2000.471600,58.869600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,4,4,0.062500,False,manual-parallel,1,2038.740000,82.229942,105.867000,1973.518600,64.401000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,4,4,0.062500,False,manual-parallel,2,2077.290000,83.778950,107.016000,2010.694800,65.756700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,4,4,0.062500,False,manual-parallel,3,2314.940000,93.130479,142.554000,2235.131500,78.856100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,4,8,0.125000,False,manual-parallel,1,1112.630000,86.360533,111.330000,2072.652800,71.162200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,4,8,0.125000,False,manual-parallel,2,1098.740000,85.604962,111.218000,2054.519100,68.694700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,4,8,0.125000,False,manual-parallel,3,1098.550000,85.690408,111.864000,2056.569800,68.880100
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,4,12,0.187500,False,manual-parallel,1,773.860000,88.858450,114.462000,2132.602800,62.589500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,4,12,0.187500,False,manual-parallel,2,772.604000,88.654475,113.517000,2127.707400,62.078600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,4,12,0.187500,False,manual-parallel,3,813.498000,90.982992,130.921000,2183.591800,62.019400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,4,16,0.250000,False,manual-parallel,1,629.190000,94.356004,118.824000,2264.544100,62.681200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,4,16,0.250000,False,manual-parallel,2,693.099000,101.497563,144.113000,2435.941500,62.467400
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,4,16,0.250000,False,manual-parallel,3,622.159000,93.234350,117.776000,2237.624400,62.348600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,4,24,0.375000,False,manual-parallel,1,524.599000,109.342833,156.244000,2624.228000,61.364700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,4,24,0.375000,False,manual-parallel,2,513.283000,105.586825,150.979000,2534.083800,61.921500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,4,24,0.375000,False,manual-parallel,3,521.233000,110.357642,158.211000,2648.583400,63.615700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,4,32,0.500000,False,manual-parallel,1,448.682000,118.276521,167.555000,2838.636500,61.778800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,4,32,0.500000,False,manual-parallel,2,449.076000,121.781225,169.158000,2922.749400,61.117500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,4,32,0.500000,False,manual-parallel,3,447.952000,118.484017,159.635000,2843.616400,62.478300
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,4,48,0.750000,False,manual-parallel,1,376.785000,141.720963,211.621000,3401.303100,62.323200
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,4,48,0.750000,False,manual-parallel,2,374.663000,144.753250,188.038000,3474.078000,63.050500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,4,48,0.750000,False,manual-parallel,3,386.129000,151.201792,195.938000,3628.843000,63.368800
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,4,64,1.000000,False,manual-parallel,1,372.913000,167.615042,225.929000,4022.761000,67.197000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,4,64,1.000000,False,manual-parallel,2,377.459000,173.765208,223.932000,4170.365000,62.399500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,4,64,1.000000,False,manual-parallel,3,366.686000,165.543208,225.761000,3973.037000,65.617700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,4,96,1.500000,True,manual-parallel,1,354.012000,267.191792,292.206000,6412.603000,61.399600
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,4,96,1.500000,True,manual-parallel,2,353.774000,260.172458,289.402000,6244.139000,63.792500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,4,96,1.500000,True,manual-parallel,3,377.355000,293.200958,312.961000,7036.823000,63.949500
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,6,6,0.093750,False,single-thread,1,2048.080000,82.820842,106.314000,1987.700200,59.769000
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,6,6,0.093750,False,single-thread,2,2088.420000,84.073558,105.003000,2017.765400,70.106700
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,6,6,0.093750,False,single-thread,3,2065.710000,83.526742,106.228000,2004.641800,60.453900
