machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,runs,eval_avg_ms,eval_min_ms,eval_max_ms,speedup_vs_single_thread,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_avg_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,6,36,0.5625,False,3,490.40166666666664,480.588,496.037,4.215734720858072,104.960125,135.14133333333334,2519.043,60.30193333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,6,48,0.75,False,3,428.0586666666667,420.197,435.944,4.829719602297504,114.85832083333332,160.908,2756.5997,57.475233333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,6,72,1.125,True,3,365.58566666666667,350.278,374.762,5.655044827614503,142.43943055555556,189.46233333333333,3418.546333333333,58.2246
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,6,96,1.5,True,3,371.73066666666665,363.066,376.249,5.5615624932747005,172.98927361111112,225.73133333333334,4151.742566666667,60.63956666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,6,144,2.25,True,3,513.5046666666667,425.803,583.647,4.0260653262482515,444.7684027777778,453.92566666666664,10674.441666666668,59.1973
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,8,8,0.125,False,3,1681.71,1573.94,1866.08,1.063584090003627,67.44370972222222,92.9526,1618.6490333333334,62.1278
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,8,16,0.25,False,3,873.9696666666666,848.413,893.097,2.046569884767168,67.86536805555555,94.4384,1628.7688333333333,46.97326666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,8,24,0.375,False,3,664.2040000000001,658.705,668.592,2.6929076006769,74.02419166666667,111.89433333333334,1776.5806,52.33593333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,8,32,0.5,False,3,546.1823333333333,526.774,560.553,3.2748038353492452,79.47147777777778,115.32,1907.3154666666662,52.33583333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,8,48,0.75,False,3,430.4816666666667,422.69,439.05,4.154973692259445,90.50303194444444,131.088,2172.0727666666667,50.24693333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,8,64,1.0,False,3,388.358,382.251,394.178,4.605647366605039,105.84683055555556,150.17066666666668,2540.323933333333,49.885133333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,8,96,1.5,True,3,357.59566666666666,341.035,378.958,5.00185032070672,143.84726805555556,199.69533333333334,3452.334433333333,48.11313333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,8,128,2.0,True,3,399.39566666666667,377.056,417.251,4.478366064729462,200.45841666666666,270.39433333333335,4811.0019999999995,45.385533333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,8,192,3.0,True,3,1165.5033333333333,445.76,1897.38,1.5346502655505059,1106.4549305555556,1117.7396666666666,26554.918333333335,47.342933333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,12,12,0.1875,False,3,1641.38,1575.72,1696.79,0.9818790692384862,65.97532777777778,91.91036666666666,1583.407866666667,57.031
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,12,24,0.375,False,3,868.4886666666667,863.46,872.517,1.855679559817706,67.9581513888889,94.2441,1630.9956333333334,45.18706666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,12,36,0.5625,False,3,636.806,623.5,644.235,2.530812628440477,72.86901250000001,99.57893333333334,1748.8563,45.5867
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,12,48,0.75,False,3,522.446,520.247,525.525,3.0847909002397693,78.25828472222223,109.30666666666666,1878.1988333333334,45.4367
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,12,72,1.125,True,3,420.9363333333333,414.153,429.192,3.8286946006878315,90.05524583333333,120.763,2161.3259,45.827333333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,12,96,1.5,True,3,389.123,367.695,419.193,4.141715258842748,108.0491111111111,151.42700000000002,2593.178666666667,46.418733333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,12,144,2.25,True,3,346.13033333333334,343.977,348.164,4.656155532935089,142.625975,189.93,3423.0234000000005,46.057966666666665
